@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
117,'2024/07/04 11:53:48:766',3,255.119858,182.399475,260.25415,209.54126,267.380737,236.183838,276.122833,263.376068,288.828369,290.471741,306.984528,314.290833,329.155853,333.510925,354.330841,347.760773,382.10849,352.627655,408.831726,345.551422,431.681976,328.78006,450.859375,307.128296,465.127014,281.104034,473.68869,252.37352,479.22406,223.837646,483.634308,196.005569,485.510101,167.866318,273.522736,135.064621,287.121552,121.188919,306.19281,114.332794,326.778412,114.588791,346.714111,119.860786,401.080811,116.870193,418.865875,109.056023,437.92569,106.024292,456.43988,109.360214,470.881073,119.981224,377.216858,165.705322,379.060364,188.02774,380.916931,210.26149,382.632874,232.261642,361.597778,245.15033,371.549652,247.934387,381.869843,248.858032,391.492035,247.038452,400.587036,243.359009,302.131897,171.504654,314.258087,161.409195,330.430298,161.497818,342.898254,171.367218,329.636383,176.547455,315.289337,177.366302,408.792084,167.531052,420.215881,156.207321,436.128387,154.179016,449.000641,162.920639,436.844452,170.387192,422.580811,171.196136,337.966949,282.76474,351.560669,275.551758,366.032715,269.653625,381.708374,271.604462,396.173859,268.425751,409.938629,273.203583,422.327057,279.35968,410.86496,289.814117,396.600525,296.371704,381.490814,299.255188,365.821899,297.428864,350.715271,292.055969,364.795837,281.263763,381.750122,282.425354,397.084106,280.032349,396.792816,280.950806,381.180847,282.892059,364.448822,282.240265,3
118,'2024/07/04 11:53:48:795',3,254.709198,179.031021,259.697845,206.561798,266.691467,233.608139,275.260162,261.217621,287.900909,288.77179,306.124725,313.044128,328.399292,332.8479,353.748505,347.665161,381.857697,352.747345,408.817169,345.625397,431.775604,328.524597,450.967529,306.484589,465.27655,280.186981,473.781525,251.186829,479.237701,222.434113,483.669159,194.397705,485.620697,166.058685,273.531738,133.257263,287.182343,119.883041,306.16449,113.577438,326.511505,114.088745,346.193481,119.343498,402.35202,116.568672,419.975647,109.042969,438.791687,106.032448,457.095093,109.113091,471.326874,119.481827,377.345551,165.121262,379.12558,187.536804,380.919189,209.863495,382.570068,231.930328,361.238373,244.936035,371.297058,247.820313,381.73114,248.83139,391.480347,246.981613,400.689117,243.253616,300.801758,167.925064,313.213257,156.293396,330.424805,156.782516,342.920654,168.983109,329.220367,174.896133,314.190063,175.469147,408.624512,165.535294,420.015869,152.016022,436.904449,149.641296,450.07254,160.002808,437.78006,169.033173,422.866058,170.01474,337.66394,282.327637,351.431,275.365631,365.951355,269.698608,381.546112,271.893585,395.924347,268.587921,409.674316,273.225067,422.168243,279.219696,410.793549,289.885925,396.426971,296.453522,381.279083,299.280853,365.554962,297.411987,350.35321,291.918884,364.783508,281.092926,381.544281,282.526062,396.693481,279.985046,396.410553,280.774506,380.98175,282.589813,364.464233,281.919739,3
119,'2024/07/04 11:53:48:829',3,254.485931,181.788696,259.505493,208.982483,266.55127,235.691574,275.302887,262.872314,288.222412,289.870148,306.559052,313.631561,328.769928,333.062531,354.022156,347.597412,382.001434,352.503815,408.767242,345.561951,431.56073,328.766876,450.655487,307.098633,464.900177,281.183411,473.410706,252.466309,478.964172,223.801895,483.480225,195.745987,485.484894,167.390976,273.960602,133.77623,287.6604,120.29789,306.652954,113.869255,327.018707,114.280304,346.710571,119.500679,402.275391,116.608582,420.015045,108.977455,438.968109,105.973976,457.39856,109.197945,471.753845,119.747795,377.424011,164.978729,379.265991,187.398117,381.129669,209.723785,382.848572,231.808289,361.464996,244.838303,371.462067,247.66037,381.833435,248.609116,391.559204,246.813934,400.752197,243.142197,301.589111,169.186035,314.020325,158.146606,330.91745,158.482834,343.478119,169.767761,329.838684,175.31424,314.988495,176.004608,408.849335,166.159424,420.394318,153.478287,437.003387,151.305649,450.162354,161.053665,437.796478,169.367111,423.036133,170.261627,337.964569,282.303864,351.639709,275.18576,366.125214,269.457581,381.697205,271.544067,396.027557,268.342163,409.72464,273.054047,422.11618,279.158386,410.726105,289.727814,396.436798,296.286499,381.342834,299.092194,365.666779,297.272522,350.554169,291.815552,364.800781,281.026398,381.661774,282.310028,396.846863,279.901459,396.503326,280.590973,381.036316,282.379486,364.414825,281.765411,3
120,'2024/07/04 11:53:48:861',3,254.967468,181.455643,259.971222,208.643463,266.993805,235.339401,275.673187,262.55838,288.435791,289.689117,306.657593,313.619904,328.847656,333.12674,354.125763,347.645874,382.111664,352.539001,408.833191,345.544434,431.614288,328.726563,450.728088,307.05307,464.968903,281.083221,473.447083,252.315155,478.972626,223.651108,483.474518,195.632568,485.477631,167.305725,274.228821,134.226181,287.833099,120.675232,306.757416,114.083405,327.111206,114.375504,346.817535,119.517326,402.237946,116.440048,419.950806,108.823692,438.873688,105.866669,457.250671,109.155708,471.569885,119.68927,377.39505,165.157379,379.212921,187.539078,381.056549,209.828339,382.75824,231.875214,361.459503,244.918243,371.431793,247.737747,381.782166,248.688126,391.501251,246.876755,400.692322,243.194595,302.288361,169.708878,314.501587,159.106491,330.980743,159.356552,343.391602,170.028641,330.013153,175.380798,315.480469,176.110092,409.041077,166.25206,420.459839,154.142761,436.683563,152.037964,449.639893,161.335129,437.443939,169.275772,422.977753,170.147614,337.966553,282.367767,351.615356,275.214966,366.103851,269.430786,381.720245,271.476929,396.110535,268.260071,409.850464,272.975708,422.267731,279.075958,410.809814,289.595306,396.508698,296.134918,381.413422,298.959473,365.750793,297.168182,350.619843,291.786407,364.849335,281.077332,381.713684,282.325165,396.924255,279.898224,396.571564,280.510742,381.093475,282.322266,364.475281,281.743042,3
121,'2024/07/04 11:53:48:893',3,254.530853,179.307617,259.353577,206.492905,266.231262,233.162277,274.896545,260.534973,287.70929,288.1091,306.013397,312.60202,328.345245,332.52597,353.771576,347.411957,381.913239,352.720795,408.61441,345.585602,431.524384,328.746185,450.813934,306.970154,465.126862,280.652374,473.568207,251.452957,479.057251,222.537781,483.526276,194.430496,485.518738,166.003433,274.574188,134.135376,288.17688,120.74247,307.077911,114.206314,327.423706,114.555862,347.112946,119.782692,401.88092,116.68647,419.678955,108.959267,438.678497,105.953529,457.091827,109.24884,471.413635,119.718384,377.262054,165.431442,379.112396,187.78598,380.996277,210.060028,382.745209,232.080307,361.370178,244.883484,371.314819,247.726425,381.631317,248.720596,391.352753,246.854813,400.558197,243.139786,302.598755,170.273636,314.658051,160.116821,330.796814,160.323639,343.09082,170.344559,329.926117,175.581589,315.638,176.344849,409.114075,166.530899,420.531281,155.044556,436.459198,153.035568,449.252747,161.875656,437.138214,169.490295,422.875,170.318527,337.889526,282.436951,351.433655,275.250549,365.92807,269.400391,381.659912,271.506348,396.154633,268.221588,409.91394,272.999847,422.265015,279.106659,410.723114,289.598633,396.406891,296.135529,381.321991,299.037323,365.674927,297.16391,350.56839,291.786011,364.734772,281.076477,381.63324,282.421997,396.853729,279.885742,396.479584,280.546265,381.006561,282.497162,364.38092,281.765778,3
122,'2024/07/04 11:53:48:930',3,255.162689,181.661804,260.210205,208.953552,267.241058,235.772186,275.824524,263.058228,288.484344,290.145874,306.661255,313.929077,328.819733,333.317657,354.02417,347.781982,381.933258,352.602753,408.872467,345.592316,431.795746,328.667206,450.957916,306.827515,465.207886,280.756989,473.636505,251.959473,479.032104,223.275848,483.394257,195.209702,485.274017,166.857758,273.885803,134.048126,287.641449,120.533951,306.731049,114.156349,327.184052,114.611794,346.960327,119.875282,401.125153,117.055054,418.917084,109.392662,437.946594,106.331612,456.48996,109.46225,470.967682,119.993927,377.133759,165.302032,378.931366,187.652557,380.744476,209.913712,382.414917,231.933487,361.1427,245.120514,371.189331,248.029953,381.634918,249.00386,391.419037,247.157272,400.63208,243.378708,301.222931,168.607864,313.601074,156.969376,330.773926,157.440567,343.287231,169.618713,329.601196,175.437973,314.613556,176.044769,408.308868,166.026566,419.659576,152.475677,436.512085,150.090408,449.691956,160.42598,437.41745,169.367203,422.546906,170.369171,337.670319,282.489258,351.39209,275.385742,365.884827,269.668457,381.442352,271.733521,395.832581,268.520813,409.606995,273.185272,422.132751,279.261993,410.699158,289.820496,396.314728,296.295227,381.179932,299.046814,365.513214,297.305878,350.327911,291.960449,364.782959,281.182953,381.44989,282.482361,396.546051,280.046692,396.21344,280.601868,380.856506,282.278168,364.435272,281.790833,3
123,'2024/07/04 11:53:48:964',3,254.845322,178.428635,259.579803,205.836227,266.382172,232.757614,274.914917,260.363739,287.603241,288.124023,305.869934,312.676056,328.186371,332.666199,353.610779,347.591675,381.762543,352.921478,408.556763,345.737823,431.518066,328.802429,450.781982,306.884521,465.111542,280.517426,473.641022,251.380676,479.17926,222.603653,483.65802,194.649796,485.649384,166.385178,274.446808,134.078796,288.116425,120.706154,307.14389,114.35585,327.565216,114.909271,347.300507,120.296638,402.079834,117.749191,419.850983,110.080482,438.823578,107.046249,457.236938,110.211594,471.518768,120.640739,377.513733,165.729355,379.217743,188.128662,380.949341,210.449234,382.55365,232.509018,361.162689,245.367493,371.166138,248.248978,381.544189,249.278152,391.326385,247.458099,400.588593,243.775146,301.934784,169.69664,314.388092,158.669159,331.335724,159.126526,343.874451,170.48851,330.208649,176.11232,315.316254,176.741257,408.658844,167.170395,420.284119,154.504761,436.958649,152.323486,450.07074,162.149017,437.654846,170.608887,422.843811,171.467056,337.736267,282.497498,351.30011,275.452057,365.767883,269.739136,381.390869,271.980042,395.829102,268.7005,409.525879,273.475372,421.851288,279.61972,410.377533,290.030731,396.072601,296.428772,381.059204,299.226501,365.471863,297.319275,350.38089,291.913544,364.536865,281.308777,381.356903,282.811951,396.586914,280.258148,396.249603,280.723328,380.786194,282.533356,364.223969,281.796112,3
124,'2024/07/04 11:53:48:997',3,255.459152,183.000793,260.39093,210.005524,267.342133,236.522644,275.936188,263.502686,288.627808,290.324799,306.720886,313.97702,328.718414,333.333405,353.809204,347.780609,381.633301,352.584625,408.439941,345.737366,431.306488,329.058075,450.535919,307.54245,464.888855,281.73996,473.410095,253.065399,478.951874,224.37442,483.447632,196.253159,485.45578,167.826263,274.759857,134.796478,288.351563,121.514565,307.126007,115.155235,327.256989,115.524506,346.729706,120.646973,401.936279,117.544693,419.609009,109.932335,438.490356,106.92453,456.874908,110.108871,471.298401,120.525772,377.041718,166.061005,378.788757,188.378006,380.563965,210.601578,382.199951,232.58606,360.911377,245.687271,370.883606,248.594604,381.265869,249.568329,391.092926,247.744827,400.362152,243.991577,302.636993,169.975784,314.755554,159.389725,331.121918,159.717834,343.377686,170.519547,330.101257,175.811722,315.68158,176.481705,408.951141,166.719193,420.229065,154.486954,436.373016,152.38678,449.254639,161.704803,437.166565,169.688583,422.796173,170.59581,337.803802,282.731506,351.372528,275.670349,365.755066,270.02121,381.185486,272.087494,395.495483,268.90567,409.196075,273.546539,421.653931,279.55304,410.176697,290.023132,395.886322,296.500427,380.824493,299.249573,365.292206,297.503082,350.275421,292.154053,364.625763,281.65567,381.154755,282.920471,396.145477,280.545685,395.749023,280.885468,380.509857,282.568115,364.219177,282.055328,3
125,'2024/07/04 11:53:49:033',3,255.181381,181.267075,260.032593,208.391327,266.920807,235.018341,275.5,262.261688,288.155792,289.541626,306.298096,313.618591,328.433777,333.168427,353.626556,347.739166,381.489258,352.819,408.210327,345.764069,431.130188,329.040588,450.420898,307.413239,464.789886,281.341644,473.357513,252.467972,478.914185,223.825623,483.377136,195.930283,485.346191,167.715683,274.42807,135.209488,288.018768,121.80616,306.913544,115.338478,327.224182,115.768593,346.868927,121.059761,401.494568,118.223076,419.207916,110.547966,438.135071,107.543106,456.515717,110.777557,470.859039,121.207329,377.01236,166.562637,378.723999,188.82666,380.46051,211.007248,382.06546,232.940735,360.882538,245.766525,370.821747,248.646423,381.148621,249.651154,390.884583,247.826965,400.089966,244.123978,302.424713,171.130814,314.539703,160.88768,330.765411,161.153687,343.075409,171.433105,329.832428,176.665131,315.475769,177.370651,408.754456,167.837189,420.146851,156.190842,436.148376,154.188248,448.954895,163.207809,436.82016,170.898697,422.522552,171.707687,337.572876,282.92276,351.078003,275.870941,365.464325,270.154449,380.988007,272.28598,395.376862,269.070099,409.063171,273.808441,421.422424,279.892395,409.919556,290.230682,395.657074,296.61441,380.667023,299.399353,365.163147,297.554321,350.157593,292.226257,364.35791,281.792175,380.974823,283.172241,396.052979,280.711212,395.690521,281.05127,380.380493,282.835236,364.011169,282.172974,3
126,'2024/07/04 11:53:49:062',3,255.155594,181.219254,260.112518,208.391235,267.093201,235.070724,275.673065,262.319031,288.319153,289.559357,306.429688,313.63031,328.526367,333.309326,353.738007,347.987701,381.681488,352.956482,408.533691,345.856628,431.439484,328.905029,450.652313,307.056061,464.968018,280.898315,473.418518,251.9375,478.847504,223.15094,483.258118,195.051788,485.208313,166.649399,273.986359,135.108124,287.52829,121.778549,306.379272,115.440346,326.610229,115.854515,346.191772,120.997093,401.716278,117.784805,419.398926,110.181641,438.279022,107.124413,456.653687,110.230148,470.978271,120.626343,376.711578,166.121979,378.481476,188.492371,380.278168,210.776596,381.936523,232.806503,360.679932,245.807983,370.67807,248.714401,381.070068,249.711929,390.874298,247.8358,400.127411,244.05162,301.273682,169.637314,313.533905,158.309845,330.452271,158.711655,342.892212,170.389572,329.365814,176.14064,314.55191,176.798676,408.376007,166.566589,419.728546,153.42952,436.396362,151.127258,449.50296,161.136154,437.268188,169.842972,422.514709,170.831253,337.597198,282.984253,351.174896,275.981415,365.555542,270.333862,381.009338,272.482635,395.326447,269.166809,409.042725,273.742401,421.530243,279.667297,410.088776,290.182281,395.782684,296.659393,380.742218,299.466919,365.213776,297.697388,350.14679,292.386505,364.504395,281.796875,381.010468,283.195831,395.981262,280.633972,395.614044,281.001892,380.393524,282.768341,364.141785,282.212799,3
127,'2024/07/04 11:53:49:098',3,255.00705,179.52507,259.768097,206.749222,266.590485,233.480835,275.105743,260.886932,287.714111,288.436798,305.813446,312.84082,327.93576,332.743164,353.168579,347.624023,381.135895,352.95343,407.947632,345.870422,430.961334,329.057861,450.289764,307.248505,464.68222,280.974945,473.256714,251.900055,478.827301,223.133438,483.335571,195.165634,485.361359,166.883713,274.171417,135.001465,287.781921,121.613686,306.758545,115.234848,327.139374,115.740326,346.841034,121.073586,401.501923,118.439064,419.341797,110.785622,438.380341,107.784241,456.853638,111.014648,471.188538,121.515099,376.970825,166.095062,378.66626,188.552948,380.387451,210.930893,381.980713,233.05011,360.756927,245.7621,370.700592,248.630905,381.01651,249.650421,390.760376,247.842026,399.990845,244.174271,301.415649,170.440262,313.889343,159.478882,330.821869,159.894623,343.425293,171.101715,329.734436,176.6586,314.834747,177.32663,408.237427,167.724518,419.920776,155.177841,436.611053,153.036926,449.786499,162.777756,437.305847,171.093857,422.467102,171.930099,337.474701,282.910431,350.941406,275.855957,365.32489,270.156921,380.848602,272.395844,395.24173,269.135681,408.908264,273.911774,421.223938,280.047028,409.734589,290.389038,395.46051,296.745819,380.486267,299.519348,365.008362,297.617493,350.022614,292.250427,364.068146,281.701233,380.805237,283.200317,396.012421,280.668854,395.650116,281.052582,380.217926,282.839539,363.744385,282.109863,3
128,'2024/07/04 11:53:49:130',3,255.430634,183.899399,260.509949,210.814529,267.587646,237.225647,276.26059,264.114319,288.941132,290.85495,306.980164,314.445526,328.943359,333.674591,353.992767,347.971466,381.725311,352.691498,408.466736,345.789368,431.28418,329.111603,450.453949,307.594025,464.707611,281.758057,473.165009,253.098236,478.68158,224.445236,483.176086,196.378174,485.184052,167.998489,274.112152,135.905975,287.736603,122.410378,306.621613,115.859825,326.915802,116.151276,346.558533,121.286133,401.227203,118.0494,419.043793,110.313164,438.097473,107.267052,456.645721,110.541389,471.199127,121.102249,376.706329,166.27301,378.499939,188.646713,380.318298,210.925674,381.998108,232.970474,360.909027,245.80394,370.820221,248.683105,381.134796,249.63031,390.877777,247.791718,400.065186,244.026169,302.367249,171.27771,314.441559,161.251831,330.485992,161.392151,342.815979,171.287628,329.630829,176.274933,315.399445,177.06665,408.922882,167.282425,420.269745,155.88739,436.110962,153.916626,448.961578,162.612534,436.855042,169.94812,422.664063,170.788483,337.770386,283.03006,351.273651,275.881134,365.644196,270.162384,381.10556,272.149811,395.445374,268.966431,409.181946,273.599091,421.637787,279.625824,410.145325,290.086609,395.892914,296.622162,380.826691,299.44046,365.283875,297.703766,350.284149,292.375458,364.441284,281.813232,381.11142,282.990387,396.251221,280.608856,395.865021,281.065796,380.476715,282.865265,364.035217,282.335144,3
129,'2024/07/04 11:53:49:160',3,255.397964,182.072571,260.354462,209.214447,267.310852,235.887802,275.818695,263.050354,288.369507,290.058563,306.387146,313.804749,328.362793,333.202728,353.381592,347.717346,381.119904,352.663208,408.009094,345.768372,430.946686,328.998566,450.169861,307.318726,464.551208,281.407074,473.119568,252.721512,478.611633,224.146042,483.035278,196.197968,484.976196,167.965073,273.820282,135.035995,287.453918,121.583473,306.440002,115.265106,326.784851,115.760048,346.453735,121.012901,401.048615,118.261948,418.807953,110.668282,437.7854,107.641182,456.262817,110.7873,470.640228,121.324028,376.795105,166.11705,378.541168,188.440582,380.302887,210.676285,381.925781,232.668091,360.773621,245.91217,370.776154,248.801468,381.168518,249.780487,390.922943,247.964432,400.122437,244.239777,300.934052,169.564346,313.357819,157.709778,330.691254,158.242188,343.238434,170.707947,329.478973,176.686569,314.375885,177.266418,407.690918,167.257202,419.098969,153.444641,436.12561,151.034058,449.358612,161.60675,437.01767,170.791153,422.018463,171.784027,337.321838,282.906372,351.038971,275.935883,365.485626,270.314178,380.95636,272.445679,395.301605,269.227203,409.037262,273.847534,421.578186,279.825897,410.129425,290.327209,395.743164,296.741119,380.635254,299.451569,365.053162,297.682495,349.925201,292.345215,364.401245,281.733276,380.944244,283.125763,395.963989,280.664337,395.639526,281.083313,380.347382,282.70993,364.041626,282.201508,3
130,'2024/07/04 11:53:49:198',3,255.099136,180.373672,259.841919,207.43663,266.619995,233.99678,275.097137,261.199219,287.639008,288.51178,305.636078,312.757843,327.663574,332.525391,352.807739,347.31189,380.695404,352.618469,407.420441,345.789612,430.391693,329.229431,449.739655,307.70932,464.156555,281.694916,472.742188,252.793945,478.359985,224.067383,482.947357,196.076523,485.051483,167.763351,274.479462,135.204163,288.109772,121.856583,307.007935,115.428352,327.303558,115.867096,346.919373,121.149612,401.515289,118.44043,419.335632,110.765167,438.360626,107.795067,456.819763,111.083298,471.208649,121.578903,377.008331,166.301529,378.752411,188.724258,380.523895,211.061325,382.162628,233.147812,360.85968,245.766632,370.792084,248.621902,381.098907,249.618866,390.828735,247.830978,400.051819,244.178986,302.109161,171.181,314.423309,160.982407,330.791748,161.271912,343.249451,171.481155,329.825592,176.588684,315.324219,177.304291,408.495239,168.007416,420.119202,156.427414,436.276764,154.446686,449.264648,163.397842,436.928497,170.976746,422.459351,171.749741,337.386932,282.794373,350.939331,275.713226,365.407898,270.028473,381.002014,272.193115,395.417694,268.997559,409.129547,273.744232,421.476654,279.859161,409.929077,290.277435,395.611115,296.72702,380.540405,299.506287,364.974457,297.605438,349.955017,292.178131,363.919769,281.650024,380.932007,283.043915,396.335663,280.596588,395.968933,281.124786,380.304352,282.938446,363.54599,282.210846,3
131,'2024/07/04 11:53:49:227',3,255.261307,181.799026,260.176453,208.858963,267.086273,235.434021,275.554565,262.523163,288.081116,289.528564,306.046051,313.397186,327.970642,332.979492,353.003754,347.644684,380.807037,352.632385,407.640808,345.801666,430.523895,329.037994,449.752472,307.40921,464.15564,281.534729,472.70874,252.803802,478.229218,224.118057,482.755096,196.044067,484.829102,167.668121,274.04776,134.969025,287.611847,121.703392,306.419189,115.43219,326.571869,115.853027,346.069794,120.957619,401.518738,117.969032,419.239471,110.441811,438.145538,107.453186,456.545898,110.60778,470.900238,121.064064,376.569214,166.088486,378.313629,188.451065,380.082947,210.722122,381.712677,232.743118,360.393707,245.71788,370.409363,248.661453,380.827576,249.672577,390.663879,247.819824,399.944824,244.03685,301.143921,169.229218,313.427155,157.808441,330.383942,158.275238,342.769745,170.167755,329.220947,175.868362,314.399475,176.473801,408.190674,166.510574,419.530823,153.218155,436.229126,150.926453,449.322784,161.055832,437.092957,169.794586,422.331238,170.766678,337.088715,282.725372,350.800629,275.743469,365.287811,270.174042,380.782227,272.318054,395.141541,269.066925,408.929199,273.613861,421.508667,279.541718,410.018127,290.175812,395.598663,296.713409,380.422302,299.47699,364.786255,297.69574,349.639038,292.285217,364.110962,281.627899,380.749481,283.017059,395.844116,280.524811,395.489319,281.02887,380.119324,282.734406,363.720428,282.18515,3
132,'2024/07/04 11:53:49:262',3,254.838242,178.877777,259.432587,206.004562,266.069214,232.640884,274.450958,259.983429,286.965698,287.548737,304.985809,312.04425,327.048645,332.056061,352.205444,347.112366,380.141266,352.666077,406.907867,345.770264,429.931366,329.109375,449.328979,307.452332,463.793243,281.270172,472.374908,252.188049,477.944214,223.392487,482.455597,195.402481,484.505371,167.104874,274.536041,134.829941,288.049225,121.60318,306.847107,115.275879,327.03949,115.75988,346.558777,121.020882,401.118927,118.529434,418.885071,110.947357,437.825562,108.011917,456.178864,111.266258,470.411041,121.697853,376.701447,166.249557,378.431091,188.607101,380.18808,210.885864,381.815063,232.903122,360.526825,245.615784,370.448944,248.479233,380.740479,249.508942,390.461426,247.705902,399.677582,244.064072,301.86908,170.258942,314.138092,159.388138,330.826965,159.852829,343.175842,171.0112,329.722656,176.561356,315.057526,177.177933,407.727234,167.737091,419.236481,155.273605,435.689423,153.146881,448.637207,162.800293,436.365967,171.125626,421.742157,171.959808,337.02243,282.69043,350.576569,275.681976,365.027405,269.999115,380.627899,272.249634,395.059601,269.012909,408.735901,273.802765,421.059265,279.888977,409.542603,290.321259,395.202667,296.73111,380.142548,299.500488,364.592926,297.556519,349.57016,292.111603,363.783691,281.523926,380.536255,283.028656,395.694244,280.537292,395.333954,281.113007,379.924438,282.898987,363.439514,282.115814,3
133,'2024/07/04 11:53:49:292',3,254.985703,182.777481,259.872528,209.643723,266.757629,236.012222,275.284729,262.947906,287.849915,289.882782,305.829742,313.714661,327.788391,333.118591,352.828522,347.579254,380.547943,352.552551,407.262909,345.656158,430.140839,329.028748,449.411591,307.526245,463.74823,281.605316,472.215668,252.801376,477.706573,224.085907,482.160278,196.030777,484.147583,167.67009,274.053802,135.674484,287.521301,122.330727,306.234772,115.865425,326.355499,116.188698,345.82608,121.313087,400.688873,118.150574,418.418304,110.47271,437.361633,107.469604,455.764984,110.765007,470.124237,121.293533,376.035309,166.643951,377.812103,188.845978,379.616699,210.96106,381.285767,232.836014,360.230011,245.703323,370.108154,248.545929,380.371765,249.510803,390.071533,247.678543,399.243774,243.973221,301.930786,171.283295,313.921906,160.978653,330.054535,161.215973,342.27774,171.500046,329.153931,176.752502,314.899261,177.484711,408.003021,167.609268,419.272736,155.857834,435.197601,153.821106,447.970337,162.810165,435.943207,170.535187,421.720184,171.400772,336.972931,282.86557,350.504883,275.770844,364.889801,270.051544,380.392029,272.088287,394.766785,268.884277,408.495483,273.539886,420.947418,279.519287,409.419647,289.979401,395.126648,296.493347,380.048676,299.318573,364.511841,297.536499,349.495819,292.209106,363.721436,281.612732,380.370239,282.877502,395.468109,280.444977,395.093048,281.034058,379.73056,282.856049,363.312286,282.261383,3
